Zone,Species,timeRad,ImageDate,Month,Day,Year,LocationName,
2,Wild_pig,0.35663,6/21/2015,6,21,2015,29,
2,Wild_pig,0.98247,6/21/2015,6,21,2015,42,
2,Wild_pig,1.04785,6/21/2015,6,21,2015,36,
2,Wild_pig,1.2194,6/21/2015,6,21,2015,33,
2,Wild_pig,1.55043,6/21/2015,6,21,2015,3,
2,Wild_pig,1.94066,6/21/2015,6,21,2015,2,
2,Wild_pig,4.77071,6/21/2015,6,21,2015,43,
2,Wild_pig,5.47539,6/21/2015,6,21,2015,41,
2,Wild_pig,5.59538,6/21/2015,6,21,2015,46,
2,Wild_pig,5.80635,6/21/2015,6,21,2015,12,
2,Wild_pig,6.04691,6/21/2015,6,21,2015,42,
2,Wild_pig,6.17992,6/21/2015,6,21,2015,39,
2,Wild_pig,0.0072,6/21/2016,6,21,2016,43,
2,Wild_pig,5.27388,6/21/2016,6,21,2016,39,
2,Wild_pig,0.58767,6/22/2015,6,22,2015,33,
2,Wild_pig,0.96677,6/22/2015,6,22,2015,24,
2,Wild_pig,1.51902,6/22/2015,6,22,2015,7,
2,Wild_pig,1.66868,6/22/2015,6,22,2015,34,
2,Wild_pig,4.59974,6/22/2015,6,22,2015,18,
2,Wild_pig,5.08873,6/22/2015,6,22,2015,33,
2,Wild_pig,5.58753,6/22/2015,6,22,2015,8,
2,Wild_pig,6.27388,6/22/2015,6,22,2015,8,
2,Wild_pig,0.13992,6/22/2016,6,22,2016,29,
2,Wild_pig,4.23671,6/22/2016,6,22,2016,2,
2,Wild_pig,5.15498,6/22/2016,6,22,2016,29,
2,Wild_pig,5.67108,6/22/2016,6,22,2016,30,
2,Wild_pig,6.16836,6/22/2016,6,22,2016,11,
2,Wild_pig,0.3399,6/23/2015,6,23,2015,42,
2,Wild_pig,0.36056,6/23/2015,6,23,2015,18,
2,Wild_pig,1.01185,6/23/2015,6,23,2015,8,
2,Wild_pig,2.09665,6/23/2015,6,23,2015,3,
2,Wild_pig,2.51531,6/23/2015,6,23,2015,45,
2,Wild_pig,4.72664,6/23/2015,6,23,2015,36,
2,Wild_pig,6.08996,6/23/2015,6,23,2015,24,
2,Wild_pig,0.15032,6/23/2016,6,23,2016,41,
2,Wild_pig,0.94924,6/23/2016,6,23,2016,33,
2,Wild_pig,5.9555,6/23/2016,6,23,2016,10,
2,Wild_pig,6.12087,6/23/2016,6,23,2016,38,
2,Wild_pig,0.23496,6/24/2015,6,24,2015,42,
2,Wild_pig,0.54789,6/24/2015,6,24,2015,43,
2,Wild_pig,0.73667,6/24/2015,6,24,2015,8,
2,Wild_pig,1.02233,6/24/2015,6,24,2015,3,
2,Wild_pig,1.34587,6/24/2015,6,24,2015,48,
2,Wild_pig,5.7441,6/24/2015,6,24,2015,15,
2,Wild_pig,5.83667,6/24/2015,6,24,2015,41,
2,Wild_pig,6.06422,6/24/2015,6,24,2015,15,
2,Wild_pig,6.07869,6/24/2015,6,24,2015,36,
2,Wild_pig,0.1549,6/24/2016,6,24,2016,10,
2,Wild_pig,0.96677,6/24/2016,6,24,2016,6,
2,Wild_pig,5.50491,6/24/2016,6,24,2016,8,
2,Wild_pig,0.21438,6/25/2015,6,25,2015,42,
2,Wild_pig,0.59327,6/25/2015,6,25,2015,28,
2,Wild_pig,0.64861,6/25/2015,6,25,2015,44,
2,Wild_pig,0.70424,6/25/2015,6,25,2015,8,
2,Wild_pig,0.76693,6/25/2015,6,25,2015,41,
2,Wild_pig,0.91703,6/25/2015,6,25,2015,15,
2,Wild_pig,1.03694,6/25/2015,6,25,2015,1,
2,Wild_pig,3.77944,6/25/2015,6,25,2015,31,
2,Wild_pig,4.86983,6/25/2015,6,25,2015,18,
2,Wild_pig,5.16821,6/25/2015,6,25,2015,17,
2,Wild_pig,5.47423,6/25/2015,6,25,2015,41,
2,Wild_pig,5.79035,6/25/2015,6,25,2015,6,
2,Wild_pig,6.25053,6/25/2015,6,25,2015,29,
2,Wild_pig,0.5244,6/25/2016,6,25,2016,29,
2,Wild_pig,1.03527,6/25/2016,6,25,2016,29,
2,Wild_pig,1.23598,6/25/2016,6,25,2016,2,
2,Wild_pig,5.01717,6/25/2016,6,25,2016,33,
2,Wild_pig,5.33613,6/25/2016,6,25,2016,2,
2,Wild_pig,5.45772,6/25/2016,6,25,2016,46,
2,Wild_pig,5.47648,6/25/2016,6,25,2016,3,
2,Wild_pig,0.02429,6/26/2015,6,26,2015,8,
2,Wild_pig,0.39503,6/26/2015,6,26,2015,41,
2,Wild_pig,0.74366,6/26/2015,6,26,2015,12,
2,Wild_pig,1.35765,6/26/2015,6,26,2015,33,
2,Wild_pig,5.16537,6/26/2016,6,26,2016,9,
2,Wild_pig,5.68861,6/26/2016,6,26,2016,8,
2,Wild_pig,6.1453,6/26/2016,6,26,2016,19,
2,Wild_pig,5.04386,6/27/2015,6,27,2015,33,
2,Wild_pig,5.53633,6/27/2015,6,27,2015,11,
2,Wild_pig,5.65109,6/27/2015,6,27,2015,39,
2,Wild_pig,5.84198,6/27/2015,6,27,2015,26,
2,Wild_pig,6.02211,6/27/2015,6,27,2015,3,
2,Wild_pig,6.1725,6/27/2015,6,27,2015,37,
2,Wild_pig,0.56338,6/27/2016,6,27,2016,1,
2,Wild_pig,1.29053,6/27/2016,6,27,2016,33,
2,Wild_pig,5.04146,6/27/2016,6,27,2016,6,
2,Wild_pig,5.79864,6/27/2016,6,27,2016,2,
2,Wild_pig,0.12843,6/28/2015,6,28,2015,15,
2,Wild_pig,0.23955,6/28/2015,6,28,2015,24,
2,Wild_pig,0.48927,6/28/2015,6,28,2015,3,
2,Wild_pig,0.75464,6/28/2015,6,28,2015,15,
2,Wild_pig,0.95906,6/28/2015,6,28,2015,1,
2,Wild_pig,1.11468,6/28/2015,6,28,2015,44,
2,Wild_pig,1.28347,6/28/2015,6,28,2015,29,
2,Wild_pig,5.14239,6/28/2015,6,28,2015,3,
2,Wild_pig,5.32529,6/28/2015,6,28,2015,14,
2,Wild_pig,5.57189,6/28/2015,6,28,2015,41,
2,Wild_pig,1.20806,6/28/2016,6,28,2016,6,
2,Wild_pig,5.31213,6/28/2016,6,28,2016,8,
2,Wild_pig,0.31227,6/29/2015,6,29,2015,5,
2,Wild_pig,1.5044,6/29/2015,6,29,2015,3,
2,Wild_pig,4.75689,6/29/2015,6,29,2015,31,
2,Wild_pig,5.2021,6/29/2015,6,29,2015,14,
2,Wild_pig,5.9787,6/29/2015,6,29,2015,29,
2,Wild_pig,0.48847,6/29/2016,6,29,2016,6,
2,Wild_pig,1.17941,6/29/2016,6,29,2016,11,
2,Wild_pig,4.24624,6/29/2016,6,29,2016,30,
2,Wild_pig,5.31285,6/29/2016,6,29,2016,46,
2,Wild_pig,5.72119,6/29/2016,6,29,2016,39,
2,Wild_pig,0.37546,6/30/2015,6,30,2015,7,
2,Wild_pig,0.57407,6/30/2015,6,30,2015,11,
2,Wild_pig,0.64832,6/30/2015,6,30,2015,15,
2,Wild_pig,1.16784,6/30/2015,6,30,2015,3,
2,Wild_pig,1.22515,6/30/2015,6,30,2015,12,
2,Wild_pig,1.31634,6/30/2015,6,30,2015,8,
2,Wild_pig,5.14879,6/30/2015,6,30,2015,41,
2,Wild_pig,0.07839,6/30/2016,6,30,2016,22,
2,Wild_pig,5.58905,6/30/2016,6,30,2016,38,
2,Wild_pig,0.24326,7/1/2015,7,1,2015,32,
2,Wild_pig,0.29285,7/1/2015,7,1,2015,24,
2,Wild_pig,0.56272,7/1/2015,7,1,2015,30,
2,Wild_pig,2.81049,7/1/2015,7,1,2015,5,
2,Wild_pig,5.42819,7/1/2015,7,1,2015,41,
2,Wild_pig,5.6228,7/1/2015,7,1,2015,15,
2,Wild_pig,5.86583,7/1/2015,7,1,2015,6,
2,Wild_pig,5.89136,7/1/2015,7,1,2015,42,
2,Wild_pig,0.80932,7/1/2016,7,1,2016,46,
2,Wild_pig,1.12617,7/1/2016,7,1,2016,1,
2,Wild_pig,4.27417,7/1/2016,7,1,2016,30,
2,Wild_pig,1.11716,7/2/2015,7,2,2015,46,
2,Wild_pig,1.14988,7/2/2015,7,2,2015,42,
2,Wild_pig,1.1541,7/2/2015,7,2,2015,3,
2,Wild_pig,1.16479,7/2/2015,7,2,2015,47,
2,Wild_pig,1.60927,7/2/2015,7,2,2015,5,
2,Wild_pig,4.87325,7/2/2015,7,2,2015,32,
2,Wild_pig,5.40259,7/2/2015,7,2,2015,41,
2,Wild_pig,5.52898,7/2/2015,7,2,2015,18,
2,Wild_pig,5.98917,7/2/2015,7,2,2015,20,
2,Wild_pig,6.03629,7/2/2015,7,2,2015,30,
2,Wild_pig,4.89078,7/2/2016,7,2,2016,10,
2,Wild_pig,5.06902,7/2/2016,7,2,2016,6,
2,Wild_pig,5.3498,7/2/2016,7,2,2016,6,
2,Wild_pig,5.42739,7/2/2016,7,2,2016,41,
2,Wild_pig,5.50819,7/2/2016,7,2,2016,19,
2,Wild_pig,5.60003,7/2/2016,7,2,2016,41,
2,Wild_pig,5.72555,7/2/2016,7,2,2016,46,
2,Wild_pig,6.0304,7/2/2016,7,2,2016,3,
2,Wild_pig,0.37452,7/3/2015,7,3,2015,26,
2,Wild_pig,0.73762,7/3/2015,7,3,2015,15,
2,Wild_pig,1.17562,7/3/2015,7,3,2015,30,
2,Wild_pig,1.20253,7/3/2015,7,3,2015,43,
2,Wild_pig,1.37917,7/3/2015,7,3,2015,27,
2,Wild_pig,4.56767,7/3/2015,7,3,2015,44,
2,Wild_pig,6.00561,7/3/2015,7,3,2015,41,
2,Wild_pig,6.01797,7/3/2015,7,3,2015,42,
2,Wild_pig,6.23795,7/3/2015,7,3,2015,24,
2,Wild_pig,0.00807,7/3/2016,7,3,2016,11,
2,Wild_pig,0.13861,7/3/2016,7,3,2016,30,
2,Wild_pig,0.5076,7/3/2016,7,3,2016,38,
2,Wild_pig,0.82401,7/3/2016,7,3,2016,6,
2,Wild_pig,4.53327,7/3/2016,7,3,2016,30,
2,Wild_pig,5.05709,7/3/2016,7,3,2016,46,
2,Wild_pig,5.07425,7/3/2016,7,3,2016,38,
2,Wild_pig,6.08793,7/3/2016,7,3,2016,45,
2,Wild_pig,0.06123,7/4/2015,7,4,2015,31,
2,Wild_pig,0.0616,7/4/2015,7,4,2015,3,
2,Wild_pig,0.691,7/4/2015,7,4,2015,44,
2,Wild_pig,0.70984,7/4/2015,7,4,2015,36,
2,Wild_pig,0.83347,7/4/2015,7,4,2015,41,
2,Wild_pig,1.84503,7/4/2015,7,4,2015,35,
2,Wild_pig,5.04437,7/4/2015,7,4,2015,23,
2,Wild_pig,5.42172,7/4/2015,7,4,2015,21,
2,Wild_pig,0.01709,7/4/2016,7,4,2016,17,
2,Wild_pig,0.35517,7/4/2016,7,4,2016,38,
2,Wild_pig,1.85209,7/4/2016,7,4,2016,34,
2,Wild_pig,5.02066,7/4/2016,7,4,2016,34,
2,Wild_pig,5.20414,7/4/2016,7,4,2016,34,
2,Wild_pig,5.64629,7/4/2016,7,4,2016,3,
2,Wild_pig,0.15279,7/5/2015,7,5,2015,37,
2,Wild_pig,0.64294,7/5/2015,7,5,2015,41,
2,Wild_pig,5.22137,7/5/2015,7,5,2015,24,
2,Wild_pig,5.41328,7/5/2015,7,5,2015,41,
2,Wild_pig,5.72446,7/5/2015,7,5,2015,3,
2,Wild_pig,5.81115,7/5/2015,7,5,2015,42,
2,Wild_pig,0.18828,7/5/2016,7,5,2016,6,
2,Wild_pig,0.30718,7/5/2016,7,5,2016,2,
2,Wild_pig,0.72809,7/5/2016,7,5,2016,3,
2,Wild_pig,0.86328,7/5/2016,7,5,2016,3,
2,Wild_pig,0.97091,7/5/2016,7,5,2016,2,
2,Wild_pig,1.50476,7/5/2016,7,5,2016,11,
2,Wild_pig,5.3442,7/5/2016,7,5,2016,6,
2,Wild_pig,6.2381,7/5/2016,7,5,2016,2,
2,Wild_pig,0.54563,7/6/2015,7,6,2015,38,
2,Wild_pig,0.82845,7/6/2015,7,6,2015,6,
2,Wild_pig,1.37139,7/6/2015,7,6,2015,30,
2,Wild_pig,4.37743,7/6/2015,7,6,2015,33,
2,Wild_pig,5.44514,7/6/2015,7,6,2015,41,
2,Wild_pig,6.18217,7/6/2015,7,6,2015,24,
2,Wild_pig,6.2653,7/6/2015,7,6,2015,20,
2,Wild_pig,0.59959,7/6/2016,7,6,2016,3,
2,Wild_pig,5.23904,7/6/2016,7,6,2016,7,
2,Wild_pig,5.38849,7/6/2016,7,6,2016,16,
2,Wild_pig,5.69894,7/6/2016,7,6,2016,3,
2,Wild_pig,5.83573,7/6/2016,7,6,2016,33,
2,Wild_pig,6.01855,7/6/2016,7,6,2016,8,
2,Wild_pig,6.01928,7/6/2016,7,6,2016,46,
2,Wild_pig,6.02888,7/6/2016,7,6,2016,41,
2,Wild_pig,0.14232,7/7/2015,7,7,2015,22,
2,Wild_pig,1.72315,7/7/2015,7,7,2015,6,
2,Wild_pig,4.71632,7/7/2015,7,7,2015,23,
2,Wild_pig,4.99899,7/7/2015,7,7,2015,29,
2,Wild_pig,5.08313,7/7/2015,7,7,2015,30,
2,Wild_pig,5.91921,7/7/2015,7,7,2015,13,
2,Wild_pig,0.53683,7/7/2016,7,7,2016,30,
2,Wild_pig,0.77682,7/7/2016,7,7,2016,11,
2,Wild_pig,1.31191,7/7/2016,7,7,2016,33,
2,Wild_pig,1.36681,7/7/2016,7,7,2016,31,
2,Wild_pig,4.29351,7/7/2016,7,7,2016,30,
2,Wild_pig,5.15345,7/7/2016,7,7,2016,33,
2,Wild_pig,5.19155,7/7/2016,7,7,2016,34,
2,Wild_pig,5.46084,7/7/2016,7,7,2016,11,
2,Wild_pig,0.00175,7/8/2015,7,8,2015,42,
2,Wild_pig,0.2122,7/8/2015,7,8,2015,30,
2,Wild_pig,0.22762,7/8/2015,7,8,2015,29,
2,Wild_pig,0.37365,7/8/2015,7,8,2015,42,
2,Wild_pig,0.40441,7/8/2015,7,8,2015,41,
2,Wild_pig,0.87441,7/8/2015,7,8,2015,6,
2,Wild_pig,1.14006,7/8/2015,7,8,2015,6,
2,Wild_pig,5.14981,7/8/2015,7,8,2015,34,
2,Wild_pig,5.83282,7/8/2015,7,8,2015,36,
2,Wild_pig,6.18392,7/8/2015,7,8,2015,37,
2,Wild_pig,5.11941,7/8/2016,7,8,2016,11,
2,Wild_pig,5.26173,7/8/2016,7,8,2016,33,
2,Wild_pig,5.64127,7/8/2016,7,8,2016,41,
2,Wild_pig,5.96103,7/8/2016,7,8,2016,3,
2,Wild_pig,6.07302,7/8/2016,7,8,2016,2,
2,Wild_pig,0.17162,7/9/2015,7,9,2015,15,
2,Wild_pig,0.85783,7/9/2015,7,9,2015,41,
2,Wild_pig,0.91775,7/9/2015,7,9,2015,32,
2,Wild_pig,1.02604,7/9/2015,7,9,2015,12,
2,Wild_pig,1.27736,7/9/2015,7,9,2015,44,
2,Wild_pig,1.32296,7/9/2015,7,9,2015,30,
2,Wild_pig,4.84998,7/9/2015,7,9,2015,32,
2,Wild_pig,4.93499,7/9/2015,7,9,2015,45,
2,Wild_pig,4.9883,7/9/2015,7,9,2015,27,
2,Wild_pig,5.42507,7/9/2015,7,9,2015,3,
2,Wild_pig,5.71115,7/9/2015,7,9,2015,41,
2,Wild_pig,6.0216,7/9/2015,7,9,2015,42,
2,Wild_pig,6.25228,7/9/2015,7,9,2015,20,
2,Wild_pig,0.42484,7/9/2016,7,9,2016,41,
2,Wild_pig,0.83005,7/9/2016,7,9,2016,6,
2,Wild_pig,1.21009,7/9/2016,7,9,2016,16,
2,Wild_pig,5.19657,7/9/2016,7,9,2016,33,
2,Wild_pig,5.37089,7/9/2016,7,9,2016,34,
2,Wild_pig,5.43299,7/9/2016,7,9,2016,42,
2,Wild_pig,5.4407,7/9/2016,7,9,2016,10,
2,Wild_pig,5.55131,7/9/2016,7,9,2016,11,
2,Wild_pig,5.66141,7/9/2016,7,9,2016,20,
2,Wild_pig,6.21803,7/9/2016,7,9,2016,11,
2,Wild_pig,0.20769,7/10/2015,7,10,2015,42,
2,Wild_pig,1.01105,7/10/2015,7,10,2015,32,
2,Wild_pig,1.5196,7/10/2015,7,10,2015,33,
2,Wild_pig,2.12181,7/10/2015,7,10,2015,12,
2,Wild_pig,3.24631,7/10/2015,7,10,2015,20,
2,Wild_pig,5.92707,7/10/2015,7,10,2015,41,
2,Wild_pig,0.01491,7/10/2016,7,10,2016,33,
2,Wild_pig,0.16588,7/10/2016,7,10,2016,38,
2,Wild_pig,0.41481,7/10/2016,7,10,2016,20,
2,Wild_pig,0.47982,7/10/2016,7,10,2016,2,
2,Wild_pig,0.74656,7/10/2016,7,10,2016,21,
2,Wild_pig,0.81761,7/10/2016,7,10,2016,13,
2,Wild_pig,4.5212,7/10/2016,7,10,2016,6,
2,Wild_pig,5.41081,7/10/2016,7,10,2016,3,
2,Wild_pig,5.56876,7/10/2016,7,10,2016,8,
2,Wild_pig,5.56964,7/10/2016,7,10,2016,11,
2,Wild_pig,5.81646,7/10/2016,7,10,2016,11,
2,Wild_pig,5.83224,7/10/2016,7,10,2016,38,
2,Wild_pig,5.84838,7/10/2016,7,10,2016,37,
2,Wild_pig,6.01026,7/10/2016,7,10,2016,37,
2,Wild_pig,6.05637,7/10/2016,7,10,2016,11,
2,Wild_pig,6.07825,7/10/2016,7,10,2016,41,
2,Wild_pig,0.11286,7/11/2015,7,11,2015,41,
2,Wild_pig,0.29278,7/11/2015,7,11,2015,42,
2,Wild_pig,1.78802,7/11/2015,7,11,2015,13,
2,Wild_pig,2.48957,7/11/2015,7,11,2015,34,
2,Wild_pig,2.54709,7/11/2015,7,11,2015,32,
2,Wild_pig,3.24377,7/11/2015,7,11,2015,43,
2,Wild_pig,4.22261,7/11/2015,7,11,2015,12,
2,Wild_pig,4.47379,7/11/2015,7,11,2015,33,
2,Wild_pig,4.70301,7/11/2015,7,11,2015,43,
2,Wild_pig,4.77013,7/11/2015,7,11,2015,41,
2,Wild_pig,4.85296,7/11/2015,7,11,2015,30,
2,Wild_pig,5.46244,7/11/2015,7,11,2015,13,
2,Wild_pig,5.67283,7/11/2015,7,11,2015,41,
2,Wild_pig,0.1109,7/11/2016,7,11,2016,11,
2,Wild_pig,0.8555,7/11/2016,7,11,2016,10,
2,Wild_pig,5.07447,7/11/2016,7,11,2016,8,
2,Wild_pig,5.08982,7/11/2016,7,11,2016,11,
2,Wild_pig,5.53029,7/11/2016,7,11,2016,10,
2,Wild_pig,5.62491,7/11/2016,7,11,2016,3,
2,Wild_pig,5.63603,7/11/2016,7,11,2016,11,
2,Wild_pig,0.3159,7/12/2015,7,12,2015,20,
2,Wild_pig,0.60977,7/12/2015,7,12,2015,15,
2,Wild_pig,0.85048,7/12/2015,7,12,2015,32,
2,Wild_pig,0.85623,7/12/2015,7,12,2015,15,
2,Wild_pig,1.27569,7/12/2015,7,12,2015,32,
2,Wild_pig,1.91244,7/12/2015,7,12,2015,30,
2,Wild_pig,5.24101,7/12/2015,7,12,2015,14,
2,Wild_pig,5.32282,7/12/2015,7,12,2015,30,
2,Wild_pig,5.4351,7/12/2015,7,12,2015,3,
2,Wild_pig,5.45459,7/12/2015,7,12,2015,30,
2,Wild_pig,5.62411,7/12/2015,7,12,2015,13,
2,Wild_pig,5.62672,7/12/2015,7,12,2015,41,
2,Wild_pig,1.68846,7/12/2016,7,12,2016,33,
2,Wild_pig,4.1325,7/12/2016,7,12,2016,29,
2,Wild_pig,5.27868,7/12/2016,7,12,2016,3,
2,Wild_pig,5.79137,7/12/2016,7,12,2016,11,
2,Wild_pig,0.2042,7/13/2015,7,13,2015,32,
2,Wild_pig,0.22297,7/13/2015,7,13,2015,14,
2,Wild_pig,0.78242,7/13/2015,7,13,2015,41,
2,Wild_pig,1.64963,7/13/2015,7,13,2015,3,
2,Wild_pig,1.97193,7/13/2015,7,13,2015,44,
2,Wild_pig,2.27082,7/13/2015,7,13,2015,12,
2,Wild_pig,5.07636,7/13/2015,7,13,2015,31,
2,Wild_pig,5.45466,7/13/2015,7,13,2015,3,
2,Wild_pig,5.66054,7/13/2015,7,13,2015,6,
2,Wild_pig,5.86365,7/13/2015,7,13,2015,30,
2,Wild_pig,0.47502,7/13/2016,7,13,2016,41,
2,Wild_pig,0.68759,7/13/2016,7,13,2016,11,
2,Wild_pig,1.72024,7/13/2016,7,13,2016,34,
2,Wild_pig,1.9976,7/13/2016,7,13,2016,34,
2,Wild_pig,2.17126,7/13/2016,7,13,2016,36,
2,Wild_pig,5.22908,7/13/2016,7,13,2016,46,
2,Wild_pig,5.7894,7/13/2016,7,13,2016,8,
2,Wild_pig,5.8843,7/13/2016,7,13,2016,11,
2,Wild_pig,6.20632,7/13/2016,7,13,2016,11,
2,Wild_pig,0.269,7/14/2015,7,14,2015,42,
2,Wild_pig,0.76845,7/14/2015,7,14,2015,42,
2,Wild_pig,0.83129,7/14/2015,7,14,2015,3,
2,Wild_pig,0.91295,7/14/2015,7,14,2015,15,
2,Wild_pig,0.97142,7/14/2015,7,14,2015,41,
2,Wild_pig,1.32245,7/14/2015,7,14,2015,2,
2,Wild_pig,1.56432,7/14/2015,7,14,2015,3,
2,Wild_pig,2.02844,7/14/2015,7,14,2015,22,
2,Wild_pig,4.47866,7/14/2015,7,14,2015,2,
2,Wild_pig,5.29766,7/14/2015,7,14,2015,41,
2,Wild_pig,5.44368,7/14/2015,7,14,2015,41,
2,Wild_pig,6.10167,7/14/2015,7,14,2015,43,
2,Wild_pig,0.56592,7/14/2016,7,14,2016,3,
2,Wild_pig,0.90866,7/14/2016,7,14,2016,10,
2,Wild_pig,1.78664,7/14/2016,7,14,2016,34,
2,Wild_pig,4.40877,7/14/2016,7,14,2016,30,
2,Wild_pig,5.50091,7/14/2016,7,14,2016,34,
2,Wild_pig,5.69574,7/14/2016,7,14,2016,45,
2,Wild_pig,5.89201,7/14/2016,7,14,2016,3,
2,Wild_pig,6.18661,7/14/2016,7,14,2016,11,
2,Wild_pig,0.0893,7/15/2015,7,15,2015,41,
2,Wild_pig,0.62934,7/15/2015,7,15,2015,41,
2,Wild_pig,0.68264,7/15/2015,7,15,2015,42,
2,Wild_pig,0.77791,7/15/2015,7,15,2015,41,
2,Wild_pig,4.58578,7/15/2015,7,15,2015,30,
2,Wild_pig,4.74453,7/15/2015,7,15,2015,18,
2,Wild_pig,4.79907,7/15/2015,7,15,2015,30,
2,Wild_pig,4.99877,7/15/2015,7,15,2015,33,
2,Wild_pig,5.45066,7/15/2015,7,15,2015,41,
2,Wild_pig,5.56978,7/15/2015,7,15,2015,17,
2,Wild_pig,6.20159,7/15/2015,7,15,2015,14,
2,Wild_pig,0.94815,7/15/2016,7,15,2016,33,
2,Wild_pig,1.07381,7/15/2016,7,15,2016,13,
2,Wild_pig,5.41874,7/15/2016,7,15,2016,11,
2,Wild_pig,5.45314,7/15/2016,7,15,2016,45,
2,Wild_pig,5.82693,7/15/2016,7,15,2016,11,
2,Wild_pig,0.71558,7/16/2015,7,16,2015,31,
2,Wild_pig,0.91004,7/16/2015,7,16,2015,14,
2,Wild_pig,0.98553,7/16/2015,7,16,2015,7,
2,Wild_pig,1.17788,7/16/2015,7,16,2015,41,
2,Wild_pig,1.88692,7/16/2015,7,16,2015,3,
2,Wild_pig,2.34885,7/16/2015,7,16,2015,31,
2,Wild_pig,3.8779,7/16/2015,7,16,2015,18,
2,Wild_pig,4.89528,7/16/2015,7,16,2015,3,
2,Wild_pig,5.05135,7/16/2015,7,16,2015,32,
2,Wild_pig,0.03025,7/16/2016,7,16,2016,42,
2,Wild_pig,0.44411,7/16/2016,7,16,2016,3,
2,Wild_pig,1.68446,7/16/2016,7,16,2016,34,
2,Wild_pig,4.91179,7/16/2016,7,16,2016,18,
2,Wild_pig,5.07069,7/16/2016,7,16,2016,2,
2,Wild_pig,5.5119,7/16/2016,7,16,2016,3,
2,Wild_pig,5.74664,7/16/2016,7,16,2016,46,
2,Wild_pig,5.80664,7/16/2016,7,16,2016,11,
2,Wild_pig,5.89383,7/16/2016,7,16,2016,46,
2,Wild_pig,6.19236,7/16/2016,7,16,2016,16,
2,Wild_pig,0.76104,7/17/2015,7,17,2015,37,
2,Wild_pig,0.97411,7/17/2015,7,17,2015,41,
2,Wild_pig,1.02524,7/17/2015,7,17,2015,42,
2,Wild_pig,1.09614,7/17/2015,7,17,2015,10,
2,Wild_pig,1.25744,7/17/2015,7,17,2015,18,
2,Wild_pig,2.37947,7/17/2015,7,17,2015,3,
2,Wild_pig,5.10174,7/17/2015,7,17,2015,30,
2,Wild_pig,5.33773,7/17/2015,7,17,2015,41,
2,Wild_pig,0.51211,7/17/2016,7,17,2016,28,
2,Wild_pig,0.89914,7/17/2016,7,17,2016,2,
2,Wild_pig,1.10174,7/17/2016,7,17,2016,33,
2,Wild_pig,2.04894,7/17/2016,7,17,2016,34,
2,Wild_pig,4.18166,7/17/2016,7,17,2016,30,
2,Wild_pig,5.02233,7/17/2016,7,17,2016,32,
2,Wild_pig,5.15825,7/17/2016,7,17,2016,11,
2,Wild_pig,5.55226,7/17/2016,7,17,2016,19,
2,Wild_pig,5.57473,7/17/2016,7,17,2016,38,
2,Wild_pig,5.68003,7/17/2016,7,17,2016,46,
2,Wild_pig,5.70323,7/17/2016,7,17,2016,12,
2,Wild_pig,0.01716,7/18/2015,7,18,2015,32,
2,Wild_pig,0.20719,7/18/2015,7,18,2015,6,
2,Wild_pig,0.47175,7/18/2015,7,18,2015,20,
2,Wild_pig,0.4756,7/18/2015,7,18,2015,31,
2,Wild_pig,0.71122,7/18/2015,7,18,2015,41,
2,Wild_pig,0.83136,7/18/2015,7,18,2015,20,
2,Wild_pig,2.97455,7/18/2015,7,18,2015,30,
2,Wild_pig,3.30704,7/18/2015,7,18,2015,39,
2,Wild_pig,4.38798,7/18/2015,7,18,2015,12,
2,Wild_pig,4.39088,7/18/2015,7,18,2015,34,
2,Wild_pig,5.13519,7/18/2015,7,18,2015,6,
2,Wild_pig,0.03323,7/18/2016,7,18,2016,30,
2,Wild_pig,0.23526,7/18/2016,7,18,2016,6,
2,Wild_pig,0.93557,7/18/2016,7,18,2016,6,
2,Wild_pig,5.27184,7/18/2016,7,18,2016,11,
2,Wild_pig,5.41212,7/18/2016,7,18,2016,46,
2,Wild_pig,5.56956,7/18/2016,7,18,2016,38,
2,Wild_pig,5.60563,7/18/2016,7,18,2016,20,
2,Wild_pig,5.76999,7/18/2016,7,18,2016,11,
2,Wild_pig,6.20625,7/18/2016,7,18,2016,34,
2,Wild_pig,0.77376,7/19/2015,7,19,2015,20,
2,Wild_pig,1.21846,7/19/2015,7,19,2015,44,
2,Wild_pig,2.45502,7/19/2015,7,19,2015,39,
2,Wild_pig,4.59138,7/19/2015,7,19,2015,33,
2,Wild_pig,0.17591,7/19/2016,7,19,2016,20,
2,Wild_pig,0.56207,7/19/2016,7,19,2016,20,
2,Wild_pig,3.93077,7/19/2016,7,19,2016,30,
2,Wild_pig,4.21664,7/19/2016,7,19,2016,32,
2,Wild_pig,5.30849,7/19/2016,7,19,2016,11,
2,Wild_pig,5.46703,7/19/2016,7,19,2016,45,
2,Wild_pig,5.61029,7/19/2016,7,19,2016,3,
2,Wild_pig,6.14269,7/19/2016,7,19,2016,2,
2,Wild_pig,0.21795,7/20/2015,7,20,2015,41,
2,Wild_pig,0.44942,7/20/2015,7,20,2015,11,
2,Wild_pig,1.05949,7/20/2015,7,20,2015,46,
2,Wild_pig,1.30107,7/20/2015,7,20,2015,8,
2,Wild_pig,1.66235,7/20/2015,7,20,2015,44,
2,Wild_pig,1.79973,7/20/2015,7,20,2015,41,
2,Wild_pig,2.03934,7/20/2015,7,20,2015,6,
2,Wild_pig,4.28209,7/20/2015,7,20,2015,43,
