"","Indiv_ID","Season","Indiv_ID.1","CollarType","Fix_DateTime","DOP","Sex","UTM","X","Y","Lat","Long","DistBet","TimeBet","t"
"16061","F16","Spring16","F16_Spring16","3300","2016/06/13 01:01",NA,"F",11,343101.4,3864691,34.91255,-118.7175,8.4,30,2931358
"16062","F16","Spring16","F16_Spring16","3300","2016/06/13 01:31",NA,"F",11,343098.7,3864699,34.91262,-118.7175,37.7,29,2931387
"16063","F16","Spring16","F16_Spring16","3300","2016/06/13 02:00",NA,"F",11,343061.3,3864704,34.91266,-118.7179,4.1,30,2931417
"16064","F16","Spring16","F16_Spring16","3300","2016/06/13 02:30",NA,"F",11,343064.9,3864702,34.91264,-118.7179,307,30,2931447
"16065","F16","Spring16","F16_Spring16","3300","2016/06/13 03:00",NA,"F",11,343223.2,3864965,34.91503,-118.7162,1183.2,30,2931477
"16066","F16","Spring16","F16_Spring16","3300","2016/06/13 03:30",NA,"F",11,344400,3865088,34.91632,-118.7034,17,30,2931507
"16067","F16","Spring16","F16_Spring16","3300","2016/06/13 04:00",NA,"F",11,344383,3865089,34.91633,-118.7035,28.2,31,2931538
"16068","F16","Spring16","F16_Spring16","3300","2016/06/13 04:31",NA,"F",11,344391.1,3865062,34.91609,-118.7034,30.1,29,2931567
"16069","F16","Spring16","F16_Spring16","3300","2016/06/13 05:00",NA,"F",11,344361.3,3865066,34.91612,-118.7038,191.1,30,2931597
"16070","F16","Spring16","F16_Spring16","3300","2016/06/13 05:30",NA,"F",11,344182.3,3864999,34.91549,-118.7057,503.3,30,2931627
"16071","F16","Spring16","F16_Spring16","3300","2016/06/13 06:00",NA,"F",11,343884.8,3864593,34.91178,-118.7089,9.2,30,2931657
"16072","F16","Spring16","F16_Spring16","3300","2016/06/13 06:30",NA,"F",11,343886.7,3864584,34.91171,-118.7089,5.8,30,2931687
"16073","F16","Spring16","F16_Spring16","3300","2016/06/13 07:00",NA,"F",11,343881,3864583,34.91169,-118.7089,3.4,30,2931717
"16074","F16","Spring16","F16_Spring16","3300","2016/06/13 07:30",NA,"F",11,343879.3,3864586,34.91172,-118.709,15.9,30,2931747
"16075","F16","Spring16","F16_Spring16","3300","2016/06/13 08:00",NA,"F",11,343884.7,3864601,34.91185,-118.7089,6,60,2931807
"16076","F16","Spring16","F16_Spring16","3300","2016/06/13 09:00",NA,"F",11,343881.3,3864596,34.91181,-118.7089,43.2,31,2931838
"16077","F16","Spring16","F16_Spring16","3300","2016/06/13 09:31",NA,"F",11,343865.1,3864636,34.91217,-118.7091,40.2,29,2931867
"16078","F16","Spring16","F16_Spring16","3300","2016/06/13 10:00",NA,"F",11,343869.5,3864596,34.91181,-118.7091,5.8,61,2931928
"16079","F16","Spring16","F16_Spring16","3300","2016/06/13 11:01",NA,"F",11,343866.5,3864601,34.91185,-118.7091,7.4,30,2931958
"16080","F16","Spring16","F16_Spring16","3300","2016/06/13 11:31",NA,"F",11,343871.9,3864596,34.91181,-118.709,78.9,30,2931988
"16081","F16","Spring16","F16_Spring16","3300","2016/06/13 12:01",NA,"F",11,343793.4,3864588,34.91173,-118.7099,62.1,30,2932018
"16082","F16","Spring16","F16_Spring16","3300","2016/06/13 12:31",NA,"F",11,343854.7,3864598,34.91183,-118.7092,17.7,29,2932047
"16083","F16","Spring16","F16_Spring16","3300","2016/06/13 13:00",NA,"F",11,343872.3,3864600,34.91184,-118.709,3.1,31,2932078
"16084","F16","Spring16","F16_Spring16","3300","2016/06/13 13:31",NA,"F",11,343873.2,3864603,34.91187,-118.709,14,29,2932107
"16085","F16","Spring16","F16_Spring16","3300","2016/06/13 14:00",NA,"F",11,343883,3864593,34.91178,-118.7089,8.7,31,2932138
"16086","F16","Spring16","F16_Spring16","3300","2016/06/13 14:31",NA,"F",11,343879.5,3864601,34.91185,-118.709,19.1,29,2932167
"16087","F16","Spring16","F16_Spring16","3300","2016/06/13 15:00",NA,"F",11,343888.2,3864584,34.9117,-118.7089,18.8,31,2932198
"16088","F16","Spring16","F16_Spring16","3300","2016/06/13 15:31",NA,"F",11,343875.6,3864598,34.91183,-118.709,4.7,29,2932227
"16089","F16","Spring16","F16_Spring16","3300","2016/06/13 16:00",NA,"F",11,343871.4,3864600,34.91185,-118.709,21,30,2932257
"16090","F16","Spring16","F16_Spring16","3300","2016/06/13 16:30",NA,"F",11,343892,3864596,34.91181,-118.7088,2,31,2932288
"16091","F16","Spring16","F16_Spring16","3300","2016/06/13 17:01",NA,"F",11,343891.8,3864594,34.91179,-118.7088,8.6,29,2932317
"16092","F16","Spring16","F16_Spring16","3300","2016/06/13 17:30",NA,"F",11,343883.4,3864596,34.91181,-118.7089,60.4,30,2932347
"16093","F16","Spring16","F16_Spring16","3300","2016/06/13 18:00",NA,"F",11,343914.2,3864648,34.91229,-118.7086,80.8,30,2932377
"16094","F16","Spring16","F16_Spring16","3300","2016/06/13 18:30",NA,"F",11,343950.9,3864720,34.91294,-118.7082,39.7,30,2932407
"16095","F16","Spring16","F16_Spring16","3300","2016/06/13 19:00",NA,"F",11,343989.6,3864729,34.91303,-118.7078,279.4,30,2932437
"16096","F16","Spring16","F16_Spring16","3300","2016/06/13 19:30",NA,"F",11,344224,3864881,34.91444,-118.7052,16.4,30,2932467
"16097","F16","Spring16","F16_Spring16","3300","2016/06/13 20:00",NA,"F",11,344217.3,3864896,34.91457,-118.7053,2.1,31,2932498
"16098","F16","Spring16","F16_Spring16","3300","2016/06/13 20:31",NA,"F",11,344216.7,3864898,34.91459,-118.7053,2,29,2932527
"16099","F16","Spring16","F16_Spring16","3300","2016/06/13 21:00",NA,"F",11,344215,3864899,34.91459,-118.7053,5.3,30,2932557
"16100","F16","Spring16","F16_Spring16","3300","2016/06/13 21:30",NA,"F",11,344219.9,3864897,34.91458,-118.7053,111.1,30,2932587
"16101","F16","Spring16","F16_Spring16","3300","2016/06/13 22:00",NA,"F",11,344183.6,3865002,34.91552,-118.7057,2.8,30,2932617
"16102","F16","Spring16","F16_Spring16","3300","2016/06/13 22:30",NA,"F",11,344185.6,3865000,34.9155,-118.7057,7.9,31,2932648
"16103","F16","Spring16","F16_Spring16","3300","2016/06/13 23:01",NA,"F",11,344177.8,3864999,34.91549,-118.7058,9.5,29,2932677
"16104","F16","Spring16","F16_Spring16","3300","2016/06/13 23:30",NA,"F",11,344170.4,3865005,34.91554,-118.7059,11.9,30,2932707
"16105","F16","Spring16","F16_Spring16","3300","2016/06/14 00:00",NA,"F",11,344181.9,3865002,34.91552,-118.7057,4.4,30,2932737
"16106","F16","Spring16","F16_Spring16","3300","2016/06/14 00:30",NA,"F",11,344186.2,3865003,34.91552,-118.7057,14.2,30,2932767
"16107","F16","Spring16","F16_Spring16","3300","2016/06/14 01:00",NA,"F",11,344184,3864989,34.9154,-118.7057,14.8,30,2932797
"16108","F16","Spring16","F16_Spring16","3300","2016/06/14 01:30",NA,"F",11,344191,3865002,34.91552,-118.7056,12.5,30,2932827
"16109","F16","Spring16","F16_Spring16","3300","2016/06/14 02:00",NA,"F",11,344187.4,3864990,34.91541,-118.7057,16.2,31,2932858
"16110","F16","Spring16","F16_Spring16","3300","2016/06/14 02:31",NA,"F",11,344185,3865006,34.91556,-118.7057,14.8,29,2932887
"16111","F16","Spring16","F16_Spring16","3300","2016/06/14 03:00",NA,"F",11,344189.9,3864992,34.91543,-118.7056,9.7,30,2932917
"16112","F16","Spring16","F16_Spring16","3300","2016/06/14 03:30",NA,"F",11,344180.2,3864992,34.91542,-118.7057,84.4,30,2932947
"16113","F16","Spring16","F16_Spring16","3300","2016/06/14 04:00",NA,"F",11,344216.9,3864916,34.91475,-118.7053,22.1,30,2932977
"16114","F16","Spring16","F16_Spring16","3300","2016/06/14 04:30",NA,"F",11,344215.3,3864894,34.91455,-118.7053,48.5,30,2933007
"16115","F16","Spring16","F16_Spring16","3300","2016/06/14 05:00",NA,"F",11,344244.2,3864933,34.91491,-118.705,68.2,31,2933038
"16116","F16","Spring16","F16_Spring16","3300","2016/06/14 05:31",NA,"F",11,344300.8,3864971,34.91525,-118.7044,120.1,30,2933068
"16117","F16","Spring16","F16_Spring16","3300","2016/06/14 06:01",NA,"F",11,344184.3,3865000,34.9155,-118.7057,2.1,29,2933097
"16118","F16","Spring16","F16_Spring16","3300","2016/06/14 06:30",NA,"F",11,344182.2,3865000,34.9155,-118.7057,5.7,30,2933127
"16119","F16","Spring16","F16_Spring16","3300","2016/06/14 07:00",NA,"F",11,344176.5,3865000,34.9155,-118.7058,5.8,30,2933157
"16120","F16","Spring16","F16_Spring16","3300","2016/06/14 07:30",NA,"F",11,344180.7,3864996,34.91547,-118.7057,6.7,31,2933188
"16121","F16","Spring16","F16_Spring16","3300","2016/06/14 08:01",NA,"F",11,344183.6,3865002,34.91552,-118.7057,3.8,30,2933218
"16122","F16","Spring16","F16_Spring16","3300","2016/06/14 08:31",NA,"F",11,344179.9,3865001,34.9155,-118.7057,1.7,29,2933247
"16123","F16","Spring16","F16_Spring16","3300","2016/06/14 09:00",NA,"F",11,344178.5,3865002,34.91551,-118.7058,17.6,30,2933277
"16124","F16","Spring16","F16_Spring16","3300","2016/06/14 09:30",NA,"F",11,344194.6,3864995,34.91546,-118.7056,7.9,31,2933308
"16125","F16","Spring16","F16_Spring16","3300","2016/06/14 10:01",NA,"F",11,344186.7,3864995,34.91545,-118.7057,8.3,29,2933337
"16126","F16","Spring16","F16_Spring16","3300","2016/06/14 10:30",NA,"F",11,344194,3864991,34.91542,-118.7056,10.2,30,2933367
"16127","F16","Spring16","F16_Spring16","3300","2016/06/14 11:00",NA,"F",11,344185.7,3864997,34.91547,-118.7057,6.9,30,2933397
"16128","F16","Spring16","F16_Spring16","3300","2016/06/14 11:30",NA,"F",11,344189.1,3865003,34.91553,-118.7056,10.7,30,2933427
"16129","F16","Spring16","F16_Spring16","3300","2016/06/14 12:00",NA,"F",11,344183.3,3864994,34.91545,-118.7057,17.1,30,2933457
"16130","F16","Spring16","F16_Spring16","3300","2016/06/14 12:30",NA,"F",11,344185.3,3865011,34.9156,-118.7057,18,31,2933488
"16131","F16","Spring16","F16_Spring16","3300","2016/06/14 13:01",NA,"F",11,344184.2,3864993,34.91544,-118.7057,7,29,2933517
"16132","F16","Spring16","F16_Spring16","3300","2016/06/14 13:30",NA,"F",11,344184.7,3865000,34.9155,-118.7057,13.5,30,2933547
"16133","F16","Spring16","F16_Spring16","3300","2016/06/14 14:00",NA,"F",11,344188.3,3864987,34.91539,-118.7057,14.4,30,2933577
"16134","F16","Spring16","F16_Spring16","3300","2016/06/14 14:30",NA,"F",11,344182.1,3865000,34.9155,-118.7057,8.1,31,2933608
"16135","F16","Spring16","F16_Spring16","3300","2016/06/14 15:01",NA,"F",11,344180.9,3865008,34.91557,-118.7057,8,29,2933637
"16136","F16","Spring16","F16_Spring16","3300","2016/06/14 15:30",NA,"F",11,344181,3865000,34.9155,-118.7057,1.3,30,2933667
"16137","F16","Spring16","F16_Spring16","3300","2016/06/14 16:00",NA,"F",11,344182.3,3865000,34.9155,-118.7057,0.8,30,2933697
"16138","F16","Spring16","F16_Spring16","3300","2016/06/14 16:30",NA,"F",11,344181.5,3865000,34.9155,-118.7057,1,30,2933727
"16139","F16","Spring16","F16_Spring16","3300","2016/06/14 17:00",NA,"F",11,344180.5,3865000,34.91549,-118.7057,19.1,30,2933757
"16140","F16","Spring16","F16_Spring16","3300","2016/06/14 17:30",NA,"F",11,344164.9,3864989,34.91539,-118.7059,178.4,30,2933787
"16141","F16","Spring16","F16_Spring16","3300","2016/06/14 18:00",NA,"F",11,344334,3865046,34.91594,-118.7041,46.7,30,2933817
"16142","F16","Spring16","F16_Spring16","3300","2016/06/14 18:30",NA,"F",11,344379.8,3865055,34.91603,-118.7036,50,30,2933847
"16143","F16","Spring16","F16_Spring16","3300","2016/06/14 19:00",NA,"F",11,344429.8,3865054,34.91602,-118.703,50.5,30,2933877
"16144","F16","Spring16","F16_Spring16","3300","2016/06/14 19:30",NA,"F",11,344380.7,3865066,34.91612,-118.7036,24,30,2933907
"16145","F16","Spring16","F16_Spring16","3300","2016/06/14 20:00",NA,"F",11,344357.7,3865073,34.91618,-118.7038,570,31,2933938
"16146","F16","Spring16","F16_Spring16","3300","2016/06/14 20:31",NA,"F",11,343826.2,3865279,34.91796,-118.7097,106.7,30,2933968
"16147","F16","Spring16","F16_Spring16","3300","2016/06/14 21:01",NA,"F",11,343932.7,3865285,34.91803,-118.7085,482.1,29,2933997
"16148","F16","Spring16","F16_Spring16","3300","2016/06/14 21:30",NA,"F",11,344374.9,3865093,34.91637,-118.7036,30,30,2934027
"16149","F16","Spring16","F16_Spring16","3300","2016/06/14 22:00",NA,"F",11,344385.8,3865065,34.91611,-118.7035,7.6,30,2934057
"16150","F16","Spring16","F16_Spring16","3300","2016/06/14 22:30",NA,"F",11,344388.8,3865058,34.91605,-118.7035,33.3,30,2934087
"16151","F16","Spring16","F16_Spring16","3300","2016/06/14 23:00",NA,"F",11,344358.1,3865071,34.91616,-118.7038,4.5,30,2934117
"16152","F16","Spring16","F16_Spring16","3300","2016/06/14 23:30",NA,"F",11,344360.2,3865075,34.9162,-118.7038,5.7,30,2934147
"16153","F16","Spring16","F16_Spring16","3300","2016/06/15 00:00",NA,"F",11,344356.2,3865079,34.91624,-118.7038,6.2,31,2934178
"16154","F16","Spring16","F16_Spring16","3300","2016/06/15 00:31",NA,"F",11,344357.7,3865073,34.91618,-118.7038,4.4,29,2934207
"16155","F16","Spring16","F16_Spring16","3300","2016/06/15 01:00",NA,"F",11,344353.8,3865075,34.9162,-118.7039,5.1,30,2934237
"16156","F16","Spring16","F16_Spring16","3300","2016/06/15 01:30",NA,"F",11,344354.9,3865070,34.91616,-118.7038,7.8,31,2934268
"16157","F16","Spring16","F16_Spring16","3300","2016/06/15 02:01",NA,"F",11,344362.7,3865070,34.91616,-118.7038,8.1,29,2934297
"16158","F16","Spring16","F16_Spring16","3300","2016/06/15 02:30",NA,"F",11,344358.7,3865077,34.91622,-118.7038,7,30,2934327
"16159","F16","Spring16","F16_Spring16","3300","2016/06/15 03:00",NA,"F",11,344352,3865075,34.9162,-118.7039,8.1,30,2934357
"16160","F16","Spring16","F16_Spring16","3300","2016/06/15 03:30",NA,"F",11,344359.1,3865071,34.91616,-118.7038,32.9,30,2934387
"16161","F16","Spring16","F16_Spring16","3300","2016/06/15 04:00",NA,"F",11,344330.9,3865054,34.91601,-118.7041,25.6,30,2934417
"16162","F16","Spring16","F16_Spring16","3300","2016/06/15 04:30",NA,"F",11,344336.3,3865029,34.91579,-118.704,31.4,31,2934448
"16163","F16","Spring16","F16_Spring16","3300","2016/06/15 05:01",NA,"F",11,344358.7,3865007,34.91559,-118.7038,79.8,30,2934478
"16164","F16","Spring16","F16_Spring16","3300","2016/06/15 05:31",NA,"F",11,344334.4,3865083,34.91627,-118.7041,176.1,29,2934507
"16165","F16","Spring16","F16_Spring16","3300","2016/06/15 06:00",NA,"F",11,344180.7,3864997,34.91547,-118.7057,3.5,30,2934537
"16166","F16","Spring16","F16_Spring16","3300","2016/06/15 06:30",NA,"F",11,344184.1,3864998,34.91548,-118.7057,3,30,2934567
"16167","F16","Spring16","F16_Spring16","3300","2016/06/15 07:00",NA,"F",11,344184.1,3864995,34.91545,-118.7057,27,30,2934597
"16168","F16","Spring16","F16_Spring16","3300","2016/06/15 07:30",NA,"F",11,344167.2,3864974,34.91526,-118.7059,34.3,30,2934627
"16169","F16","Spring16","F16_Spring16","3300","2016/06/15 08:00",NA,"F",11,344187,3865002,34.91552,-118.7057,5,30,2934657
"16170","F16","Spring16","F16_Spring16","3300","2016/06/15 08:30",NA,"F",11,344182,3865002,34.91551,-118.7057,20.5,30,2934687
"16171","F16","Spring16","F16_Spring16","3300","2016/06/15 09:00",NA,"F",11,344186.7,3864982,34.91534,-118.7057,14,30,2934717
"16172","F16","Spring16","F16_Spring16","3300","2016/06/15 09:30",NA,"F",11,344186.5,3864996,34.91546,-118.7057,0.3,30,2934747
"16173","F16","Spring16","F16_Spring16","3300","2016/06/15 10:00",NA,"F",11,344186.8,3864996,34.91546,-118.7057,2.5,30,2934777
"16174","F16","Spring16","F16_Spring16","3300","2016/06/15 10:30",NA,"F",11,344189.1,3864995,34.91546,-118.7056,7.2,30,2934807
"16175","F16","Spring16","F16_Spring16","3300","2016/06/15 11:00",NA,"F",11,344183.9,3865000,34.9155,-118.7057,1.6,31,2934838
"16176","F16","Spring16","F16_Spring16","3300","2016/06/15 11:31",NA,"F",11,344185.2,3865001,34.91551,-118.7057,5.7,30,2934868
"16177","F16","Spring16","F16_Spring16","3300","2016/06/15 12:01",NA,"F",11,344180.3,3864998,34.91548,-118.7057,5.7,29,2934897
"16178","F16","Spring16","F16_Spring16","3300","2016/06/15 12:30",NA,"F",11,344186,3864998,34.91548,-118.7057,2.6,31,2934928
"16179","F16","Spring16","F16_Spring16","3300","2016/06/15 13:01",NA,"F",11,344184.4,3864996,34.91546,-118.7057,6,29,2934957
"16180","F16","Spring16","F16_Spring16","3300","2016/06/15 13:30",NA,"F",11,344179.2,3864999,34.91549,-118.7058,5.3,30,2934987
"16181","F16","Spring16","F16_Spring16","3300","2016/06/15 14:00",NA,"F",11,344184.4,3864998,34.91548,-118.7057,12.3,30,2935017
"16182","F16","Spring16","F16_Spring16","3300","2016/06/15 14:30",NA,"F",11,344196,3864994,34.91545,-118.7056,44.7,30,2935047
"16183","F16","Spring16","F16_Spring16","3300","2016/06/15 15:00",NA,"F",11,344208.2,3864951,34.91506,-118.7054,70.5,30,2935077
"16184","F16","Spring16","F16_Spring16","3300","2016/06/15 15:30",NA,"F",11,344172.9,3865012,34.91561,-118.7058,33.6,30,2935107
"16185","F16","Spring16","F16_Spring16","3300","2016/06/15 16:00",NA,"F",11,344195.4,3864987,34.91539,-118.7056,20.3,30,2935137
"16186","F16","Spring16","F16_Spring16","3300","2016/06/15 16:30",NA,"F",11,344188.2,3865006,34.91556,-118.7057,10.9,30,2935167
"16187","F16","Spring16","F16_Spring16","3300","2016/06/15 17:00",NA,"F",11,344183.9,3864996,34.91547,-118.7057,2,31,2935198
"16188","F16","Spring16","F16_Spring16","3300","2016/06/15 17:31",NA,"F",11,344183.9,3864998,34.91548,-118.7057,95.6,59,2935257
"16189","F16","Spring16","F16_Spring16","3300","2016/06/15 18:30",NA,"F",11,344275.6,3864971,34.91525,-118.7047,135.9,30,2935287
"16190","F16","Spring16","F16_Spring16","3300","2016/06/15 19:00",NA,"F",11,344398,3865030,34.9158,-118.7034,11.3,30,2935317
"16191","F16","Spring16","F16_Spring16","3300","2016/06/15 19:30",NA,"F",11,344406.9,3865037,34.91586,-118.7033,14.8,30,2935347
"16192","F16","Spring16","F16_Spring16","3300","2016/06/15 20:00",NA,"F",11,344421.2,3865033,34.91583,-118.7031,8.6,30,2935377
"16193","F16","Spring16","F16_Spring16","3300","2016/06/15 20:30",NA,"F",11,344413.6,3865037,34.91586,-118.7032,9.9,31,2935408
"16194","F16","Spring16","F16_Spring16","3300","2016/06/15 21:01",NA,"F",11,344406.6,3865030,34.9158,-118.7033,8.1,29,2935437
"16195","F16","Spring16","F16_Spring16","3300","2016/06/15 21:30",NA,"F",11,344405.7,3865022,34.91573,-118.7033,5.9,30,2935467
"16196","F16","Spring16","F16_Spring16","3300","2016/06/15 22:00",NA,"F",11,344400.1,3865024,34.91574,-118.7033,5.6,30,2935497
"16197","F16","Spring16","F16_Spring16","3300","2016/06/15 22:30",NA,"F",11,344404,3865028,34.91578,-118.7033,7.8,30,2935527
"16198","F16","Spring16","F16_Spring16","3300","2016/06/15 23:00",NA,"F",11,344400.5,3865035,34.91585,-118.7033,7,31,2935558
"16199","F16","Spring16","F16_Spring16","3300","2016/06/15 23:31",NA,"F",11,344400.9,3865028,34.91579,-118.7033,3.2,29,2935587
"16200","F16","Spring16","F16_Spring16","3300","2016/06/16 00:00",NA,"F",11,344401.9,3865025,34.91576,-118.7033,4.6,30,2935617
"16201","F16","Spring16","F16_Spring16","3300","2016/06/16 00:30",NA,"F",11,344398.4,3865028,34.91578,-118.7034,8.4,31,2935648
"16202","F16","Spring16","F16_Spring16","3300","2016/06/16 01:01",NA,"F",11,344406.6,3865026,34.91577,-118.7033,5.8,29,2935677
"16203","F16","Spring16","F16_Spring16","3300","2016/06/16 01:30",NA,"F",11,344409.6,3865021,34.91573,-118.7032,9.4,31,2935708
"16204","F16","Spring16","F16_Spring16","3300","2016/06/16 02:01",NA,"F",11,344404.7,3865029,34.91579,-118.7033,8,29,2935737
"16205","F16","Spring16","F16_Spring16","3300","2016/06/16 02:30",NA,"F",11,344404.9,3865021,34.91572,-118.7033,11.1,31,2935768
"16206","F16","Spring16","F16_Spring16","3300","2016/06/16 03:01",NA,"F",11,344403.8,3865032,34.91582,-118.7033,4.7,29,2935797
"16207","F16","Spring16","F16_Spring16","3300","2016/06/16 03:30",NA,"F",11,344399.1,3865032,34.91582,-118.7034,24.2,30,2935827
"16208","F16","Spring16","F16_Spring16","3300","2016/06/16 04:00",NA,"F",11,344419.5,3865045,34.91594,-118.7031,22.3,30,2935857
"16209","F16","Spring16","F16_Spring16","3300","2016/06/16 04:30",NA,"F",11,344441.2,3865040,34.9159,-118.7029,21.5,30,2935887
"16210","F16","Spring16","F16_Spring16","3300","2016/06/16 05:00",NA,"F",11,344457.5,3865026,34.91578,-118.7027,49.8,31,2935918
"16211","F16","Spring16","F16_Spring16","3300","2016/06/16 05:31",NA,"F",11,344489.7,3865064,34.91612,-118.7024,81.2,29,2935947
"16212","F16","Spring16","F16_Spring16","3300","2016/06/16 06:00",NA,"F",11,344420.2,3865022,34.91573,-118.7031,23.5,30,2935977
"16213","F16","Spring16","F16_Spring16","3300","2016/06/16 06:30",NA,"F",11,344400.6,3865035,34.91585,-118.7033,17.1,31,2936008
"16214","F16","Spring16","F16_Spring16","3300","2016/06/16 07:01",NA,"F",11,344406.7,3865019,34.9157,-118.7033,15.2,59,2936067
"16215","F16","Spring16","F16_Spring16","3300","2016/06/16 08:00",NA,"F",11,344404.1,3865034,34.91584,-118.7033,11.3,30,2936097
"16216","F16","Spring16","F16_Spring16","3300","2016/06/16 08:30",NA,"F",11,344398.9,3865024,34.91574,-118.7034,8.8,31,2936128
"16217","F16","Spring16","F16_Spring16","3300","2016/06/16 09:01",NA,"F",11,344405.4,3865030,34.9158,-118.7033,1.3,210,2936338
"16218","F16","Spring16","F16_Spring16","3300","2016/06/16 12:31",NA,"F",11,344404.1,3865030,34.9158,-118.7033,1.6,30,2936368
"16219","F16","Spring16","F16_Spring16","3300","2016/06/16 13:01",NA,"F",11,344405.3,3865029,34.9158,-118.7033,7,29,2936397
"16220","F16","Spring16","F16_Spring16","3300","2016/06/16 13:30",NA,"F",11,344401.6,3865035,34.91585,-118.7033,10.5,30,2936427
"16221","F16","Spring16","F16_Spring16","3300","2016/06/16 14:00",NA,"F",11,344393.8,3865028,34.91578,-118.7034,7.3,31,2936458
"16222","F16","Spring16","F16_Spring16","3300","2016/06/16 14:31",NA,"F",11,344395.8,3865021,34.91572,-118.7034,11.4,29,2936487
"16223","F16","Spring16","F16_Spring16","3300","2016/06/16 15:00",NA,"F",11,344407.2,3865021,34.91573,-118.7033,8,31,2936518
"16224","F16","Spring16","F16_Spring16","3300","2016/06/16 15:31",NA,"F",11,344399.8,3865024,34.91575,-118.7033,33.1,61,2936579
"16225","F16","Spring16","F16_Spring16","3300","2016/06/16 16:32",NA,"F",11,344368.9,3865012,34.91563,-118.7037,43.5,29,2936608
"16226","F16","Spring16","F16_Spring16","3300","2016/06/16 17:01",NA,"F",11,344405.2,3865036,34.91585,-118.7033,187.3,29,2936637
"16227","F16","Spring16","F16_Spring16","3300","2016/06/16 17:30",NA,"F",11,344584.2,3864981,34.91539,-118.7013,2.3,30,2936667
"16228","F16","Spring16","F16_Spring16","3300","2016/06/16 18:00",NA,"F",11,344585.3,3864979,34.91537,-118.7013,31.2,30,2936697
"16229","F16","Spring16","F16_Spring16","3300","2016/06/16 18:30",NA,"F",11,344599,3864951,34.91512,-118.7012,77.3,30,2936727
"16230","F16","Spring16","F16_Spring16","3300","2016/06/16 19:00",NA,"F",11,344527.3,3864980,34.91537,-118.7019,71.7,30,2936757
"16231","F16","Spring16","F16_Spring16","3300","2016/06/16 19:30",NA,"F",11,344463.1,3864948,34.91507,-118.7026,98.8,30,2936787
"16232","F16","Spring16","F16_Spring16","3300","2016/06/16 20:00",NA,"F",11,344403.7,3865027,34.91578,-118.7033,5.2,30,2936817
"16233","F16","Spring16","F16_Spring16","3300","2016/06/16 20:30",NA,"F",11,344408.5,3865029,34.9158,-118.7033,22.4,30,2936847
"16234","F16","Spring16","F16_Spring16","3300","2016/06/16 21:00",NA,"F",11,344412.6,3865007,34.9156,-118.7032,17.4,30,2936877
"16235","F16","Spring16","F16_Spring16","3300","2016/06/16 21:30",NA,"F",11,344403.7,3865022,34.91573,-118.7033,1.6,30,2936907
"16236","F16","Spring16","F16_Spring16","3300","2016/06/16 22:00",NA,"F",11,344402.5,3865023,34.91574,-118.7033,7.5,30,2936937
"16237","F16","Spring16","F16_Spring16","3300","2016/06/16 22:30",NA,"F",11,344395.1,3865024,34.91575,-118.7034,19.9,30,2936967
"16238","F16","Spring16","F16_Spring16","3300","2016/06/16 23:00",NA,"F",11,344411.7,3865013,34.91565,-118.7032,24.8,31,2936998
"16239","F16","Spring16","F16_Spring16","3300","2016/06/16 23:31",NA,"F",11,344405.4,3865037,34.91587,-118.7033,25.8,29,2937027
"16240","F16","Spring16","F16_Spring16","3300","2016/06/17 00:00",NA,"F",11,344393.7,3865014,34.91566,-118.7034,13.4,31,2937058
"16241","F16","Spring16","F16_Spring16","3300","2016/06/17 00:31",NA,"F",11,344386.1,3865003,34.91556,-118.7035,33.2,29,2937087
"16242","F16","Spring16","F16_Spring16","3300","2016/06/17 01:00",NA,"F",11,344402.2,3865032,34.91582,-118.7033,3,30,2937117
"16243","F16","Spring16","F16_Spring16","3300","2016/06/17 01:30",NA,"F",11,344402.4,3865029,34.91579,-118.7033,4.1,30,2937147
"16244","F16","Spring16","F16_Spring16","3300","2016/06/17 02:00",NA,"F",11,344401.6,3865033,34.91583,-118.7033,53.3,30,2937177
"16245","F16","Spring16","F16_Spring16","3300","2016/06/17 02:30",NA,"F",11,344366.3,3865073,34.91618,-118.7037,93.6,30,2937207
"16246","F16","Spring16","F16_Spring16","3300","2016/06/17 03:00",NA,"F",11,344285.9,3865121,34.91661,-118.7046,102,30,2937237
"16247","F16","Spring16","F16_Spring16","3300","2016/06/17 03:30",NA,"F",11,344384.5,3865095,34.91638,-118.7035,85.5,30,2937267
"16248","F16","Spring16","F16_Spring16","3300","2016/06/17 04:00",NA,"F",11,344461.1,3865057,34.91606,-118.7027,29.8,30,2937297
"16249","F16","Spring16","F16_Spring16","3300","2016/06/17 04:30",NA,"F",11,344442.1,3865034,34.91584,-118.7029,36.2,30,2937327
"16250","F16","Spring16","F16_Spring16","3300","2016/06/17 05:00",NA,"F",11,344410.1,3865017,34.91569,-118.7032,16.6,30,2937357
"16251","F16","Spring16","F16_Spring16","3300","2016/06/17 05:30",NA,"F",11,344399.7,3865030,34.91581,-118.7033,2.6,30,2937387
"16252","F16","Spring16","F16_Spring16","3300","2016/06/17 06:00",NA,"F",11,344402.1,3865031,34.91581,-118.7033,11.4,30,2937417
"16253","F16","Spring16","F16_Spring16","3300","2016/06/17 06:30",NA,"F",11,344405.2,3865042,34.91591,-118.7033,11.2,30,2937447
"16254","F16","Spring16","F16_Spring16","3300","2016/06/17 07:00",NA,"F",11,344402.9,3865031,34.91582,-118.7033,9,30,2937477
