Indiv_ID,Season,Indiv_ID,CollarType,Fix_DateTime,DOP,Sex,UTM,X,Y,Lat,Long,DistBet,TimeBet,t
F04,Winter16,F04_Winter16,Iridium,2016/01/27 09:00,NA,F,11,342316.9,3866137,34.92546,-118.7263,6,30,1517397
F04,Winter16,F04_Winter16,Iridium,2016/01/27 09:30,NA,F,11,342311.2,3866135,34.92544,-118.7264,6.4,29.99999999,1517427
F04,Winter16,F04_Winter16,Iridium,2016/01/27 10:00,NA,F,11,342304.8,3866135,34.92544,-118.7265,9.9,30,1517457
F04,Winter16,F04_Winter16,Iridium,2016/01/27 10:30,NA,F,11,342314.2,3866132,34.92542,-118.7264,7.3,30,1517487
F04,Winter16,F04_Winter16,Iridium,2016/01/27 11:00,NA,F,11,342318.4,3866138,34.92547,-118.7263,1.7,29.99999999,1517517
F04,Winter16,F04_Winter16,Iridium,2016/01/27 11:30,NA,F,11,342319.8,3866139,34.92548,-118.7263,17,30,1517547
F04,Winter16,F04_Winter16,Iridium,2016/01/27 12:00,NA,F,11,342320.6,3866156,34.92563,-118.7263,23.7,30,1517577
F04,Winter16,F04_Winter16,Iridium,2016/01/27 12:30,NA,F,11,342311.8,3866134,34.92543,-118.7264,4.2,29.99999999,1517607
F04,Winter16,F04_Winter16,Iridium,2016/01/27 13:00,NA,F,11,342315.5,3866136,34.92545,-118.7264,4.3,30,1517637
F04,Winter16,F04_Winter16,Iridium,2016/01/27 13:30,NA,F,11,342317.1,3866132,34.92541,-118.7263,3.3,31,1517668
F04,Winter16,F04_Winter16,Iridium,2016/01/27 14:01,NA,F,11,342318.4,3866135,34.92544,-118.7263,3.4,29,1517697
F04,Winter16,F04_Winter16,Iridium,2016/01/27 14:30,NA,F,11,342316.9,3866132,34.92541,-118.7263,13.4,31.00000001,1517728
F04,Winter16,F04_Winter16,Iridium,2016/01/27 15:01,NA,F,11,342324.5,3866143,34.92551,-118.7263,7.7,29.99999999,1517758
F04,Winter16,F04_Winter16,Iridium,2016/01/27 15:31,NA,F,11,342327.7,3866136,34.92545,-118.7262,7.9,29,1517787
F04,Winter16,F04_Winter16,Iridium,2016/01/27 16:00,NA,F,11,342319.9,3866137,34.92546,-118.7263,1.6,30,1517817
F04,Winter16,F04_Winter16,Iridium,2016/01/27 16:30,NA,F,11,342318.6,3866138,34.92547,-118.7263,13.8,30,1517847
F04,Winter16,F04_Winter16,Iridium,2016/01/27 17:00,NA,F,11,342306.7,3866131,34.92541,-118.7265,134.7,29.99999999,1517877
F04,Winter16,F04_Winter16,Iridium,2016/01/27 17:30,NA,F,11,342193.5,3866058,34.92473,-118.7277,589.6,30,1517907
F04,Winter16,F04_Winter16,Iridium,2016/01/27 18:00,NA,F,11,342063.2,3865483,34.91953,-118.729,606.4,30,1517937
F04,Winter16,F04_Winter16,Iridium,2016/01/27 18:30,NA,F,11,342022.2,3864878,34.91406,-118.7293,34.4,29.99999999,1517967
F04,Winter16,F04_Winter16,Iridium,2016/01/27 19:00,NA,F,11,342027.3,3864844,34.91376,-118.7293,54.1,30,1517997
F04,Winter16,F04_Winter16,Iridium,2016/01/27 19:30,NA,F,11,341993.2,3864886,34.91413,-118.7297,29.5,30,1518027
F04,Winter16,F04_Winter16,Iridium,2016/01/27 20:00,NA,F,11,342019.7,3864873,34.91402,-118.7294,28.7,29.99999999,1518057
F04,Winter16,F04_Winter16,Iridium,2016/01/27 20:30,NA,F,11,342004,3864897,34.91423,-118.7295,381.4,30,1518087
F04,Winter16,F04_Winter16,Iridium,2016/01/27 21:00,NA,F,11,342266.2,3864620,34.91178,-118.7266,48.3,30,1518117
F04,Winter16,F04_Winter16,Iridium,2016/01/27 21:30,NA,F,11,342255,3864573,34.91135,-118.7267,120.3,29.99999999,1518147
F04,Winter16,F04_Winter16,Iridium,2016/01/27 22:00,NA,F,11,342263.7,3864453,34.91027,-118.7266,269,30,1518177
F04,Winter16,F04_Winter16,Iridium,2016/01/27 22:30,NA,F,11,342528.6,3864500,34.91074,-118.7237,177.2,30,1518207
F04,Winter16,F04_Winter16,Iridium,2016/01/27 23:00,NA,F,11,342548.9,3864676,34.91233,-118.7235,7.4,29.99999999,1518237
F04,Winter16,F04_Winter16,Iridium,2016/01/27 23:30,NA,F,11,342554.4,3864681,34.91237,-118.7235,9.5,30,1518267
F04,Winter16,F04_Winter16,Iridium,2016/01/28 00:00,NA,F,11,342545.4,3864684,34.9124,-118.7236,10.7,30,1518297
F04,Winter16,F04_Winter16,Iridium,2016/01/28 00:30,NA,F,11,342549.1,3864674,34.91231,-118.7235,40.1,29.99999999,1518327
F04,Winter16,F04_Winter16,Iridium,2016/01/28 01:00,NA,F,11,342517,3864698,34.91252,-118.7239,22.9,30,1518357
F04,Winter16,F04_Winter16,Iridium,2016/01/28 01:30,NA,F,11,342539.5,3864694,34.91249,-118.7236,13.7,30,1518387
F04,Winter16,F04_Winter16,Iridium,2016/01/28 02:00,NA,F,11,342528.4,3864686,34.91241,-118.7238,16.5,29.99999999,1518417
F04,Winter16,F04_Winter16,Iridium,2016/01/28 02:30,NA,F,11,342539.7,3864698,34.91252,-118.7236,10.8,30,1518447
F04,Winter16,F04_Winter16,Iridium,2016/01/28 03:00,NA,F,11,342535.7,3864688,34.91244,-118.7237,8.6,30,1518477
F04,Winter16,F04_Winter16,Iridium,2016/01/28 03:30,NA,F,11,342532.6,3864696,34.91251,-118.7237,4,29.99999999,1518507
F04,Winter16,F04_Winter16,Iridium,2016/01/28 04:00,NA,F,11,342532.7,3864692,34.91247,-118.7237,5.6,30,1518537
F04,Winter16,F04_Winter16,Iridium,2016/01/28 04:30,NA,F,11,342536.6,3864688,34.91243,-118.7237,1.7,30,1518567
F04,Winter16,F04_Winter16,Iridium,2016/01/28 05:00,NA,F,11,342534.9,3864688,34.91243,-118.7237,5.1,29.99999999,1518597
F04,Winter16,F04_Winter16,Iridium,2016/01/28 05:30,NA,F,11,342535.9,3864693,34.91248,-118.7237,2.3,30,1518627
F04,Winter16,F04_Winter16,Iridium,2016/01/28 06:00,NA,F,11,342534.8,3864691,34.91246,-118.7237,11,30,1518657
F04,Winter16,F04_Winter16,Iridium,2016/01/28 06:30,NA,F,11,342523.8,3864690,34.91245,-118.7238,14.1,29.99999999,1518687
F04,Winter16,F04_Winter16,Iridium,2016/01/28 07:00,NA,F,11,342537.9,3864691,34.91246,-118.7237,13.6,30,1518717
F04,Winter16,F04_Winter16,Iridium,2016/01/28 07:30,NA,F,11,342526.2,3864698,34.91252,-118.7238,16.1,30,1518747
F04,Winter16,F04_Winter16,Iridium,2016/01/28 08:00,NA,F,11,342535.7,3864685,34.9124,-118.7237,142.1,29.99999999,1518777
F04,Winter16,F04_Winter16,Iridium,2016/01/28 08:30,NA,F,11,342541.4,3864827,34.91369,-118.7236,607.3,30,1518807
F04,Winter16,F04_Winter16,Iridium,2016/01/28 09:00,NA,F,11,342419.9,3865422,34.91903,-118.7251,88.9,30,1518837
F04,Winter16,F04_Winter16,Iridium,2016/01/28 09:30,NA,F,11,342372.1,3865497,34.9197,-118.7256,307.4,29.99999999,1518867
F04,Winter16,F04_Winter16,Iridium,2016/01/28 10:00,NA,F,11,342305.1,3865797,34.92239,-118.7264,426.2,30,1518897
F04,Winter16,F04_Winter16,Iridium,2016/01/28 10:30,NA,F,11,342067.7,3866151,34.92555,-118.7291,73.5,30,1518927
F04,Winter16,F04_Winter16,Iridium,2016/01/28 11:00,NA,F,11,342119.7,3866203,34.92602,-118.7285,4,29.99999999,1518957
F04,Winter16,F04_Winter16,Iridium,2016/01/28 11:30,NA,F,11,342119.3,3866199,34.92599,-118.7285,21.2,30,1518987
F04,Winter16,F04_Winter16,Iridium,2016/01/28 12:00,NA,F,11,342138.9,3866207,34.92606,-118.7283,16.5,30,1519017
F04,Winter16,F04_Winter16,Iridium,2016/01/28 12:30,NA,F,11,342154.3,3866201,34.92601,-118.7281,7.2,29.99999999,1519047
F04,Winter16,F04_Winter16,Iridium,2016/01/28 13:00,NA,F,11,342152.6,3866208,34.92608,-118.7282,12.5,30,1519077
F04,Winter16,F04_Winter16,Iridium,2016/01/28 13:30,NA,F,11,342156.1,3866196,34.92596,-118.7281,25.1,30,1519107
F04,Winter16,F04_Winter16,Iridium,2016/01/28 14:00,NA,F,11,342140.9,3866216,34.92614,-118.7283,5,29.99999999,1519137
F04,Winter16,F04_Winter16,Iridium,2016/01/28 14:30,NA,F,11,342140.5,3866211,34.9261,-118.7283,4.2,30,1519167
F04,Winter16,F04_Winter16,Iridium,2016/01/28 15:00,NA,F,11,342141.7,3866215,34.92613,-118.7283,0.1,30,1519197
F04,Winter16,F04_Winter16,Iridium,2016/01/28 15:30,NA,F,11,342141.6,3866215,34.92613,-118.7283,4,29.99999999,1519227
F04,Winter16,F04_Winter16,Iridium,2016/01/28 16:00,NA,F,11,342137.7,3866216,34.92614,-118.7283,14.2,30,1519257
F04,Winter16,F04_Winter16,Iridium,2016/01/28 16:30,NA,F,11,342145.2,3866204,34.92604,-118.7282,129.8,30,1519287
F04,Winter16,F04_Winter16,Iridium,2016/01/28 17:00,NA,F,11,342017.6,3866180,34.9258,-118.7296,212.4,29.99999999,1519317
F04,Winter16,F04_Winter16,Iridium,2016/01/28 17:30,NA,F,11,342160.7,3866023,34.92441,-118.728,593.4,30,1519347
F04,Winter16,F04_Winter16,Iridium,2016/01/28 18:00,NA,F,11,342061.4,3865438,34.91912,-118.729,566.7,30,1519377
F04,Winter16,F04_Winter16,Iridium,2016/01/28 18:30,NA,F,11,342017.7,3864873,34.91402,-118.7294,74.4,29.99999999,1519407
F04,Winter16,F04_Winter16,Iridium,2016/01/28 19:00,NA,F,11,342063,3864814,34.9135,-118.7289,77.1,30,1519437
F04,Winter16,F04_Winter16,Iridium,2016/01/28 19:30,NA,F,11,342020,3864878,34.91406,-118.7294,9.2,30,1519467
F04,Winter16,F04_Winter16,Iridium,2016/01/28 20:00,NA,F,11,342021.9,3864869,34.91399,-118.7293,55.5,29.99999999,1519497
F04,Winter16,F04_Winter16,Iridium,2016/01/28 20:30,NA,F,11,341995.9,3864820,34.91354,-118.7296,150.9,30,1519527
F04,Winter16,F04_Winter16,Iridium,2016/01/28 21:00,NA,F,11,342141.4,3864860,34.91392,-118.728,296.4,30,1519557
F04,Winter16,F04_Winter16,Iridium,2016/01/28 21:30,NA,F,11,342302.1,3864611,34.9117,-118.7262,14.3,29.99999999,1519587
F04,Winter16,F04_Winter16,Iridium,2016/01/28 22:00,NA,F,11,342305.1,3864625,34.91183,-118.7262,182.2,30,1519617
F04,Winter16,F04_Winter16,Iridium,2016/01/28 22:30,NA,F,11,342476.1,3864688,34.91242,-118.7243,83.8,30,1519647
F04,Winter16,F04_Winter16,Iridium,2016/01/28 23:00,NA,F,11,342559.8,3864693,34.91248,-118.7234,22.3,29.99999999,1519677
F04,Winter16,F04_Winter16,Iridium,2016/01/28 23:30,NA,F,11,342537.7,3864690,34.91245,-118.7237,3.4,30,1519707
F04,Winter16,F04_Winter16,Iridium,2016/01/29 00:00,NA,F,11,342534.5,3864691,34.91246,-118.7237,22.3,30,1519737
F04,Winter16,F04_Winter16,Iridium,2016/01/29 00:30,NA,F,11,342527,3864712,34.91264,-118.7238,12.4,29.99999999,1519767
F04,Winter16,F04_Winter16,Iridium,2016/01/29 01:00,NA,F,11,342518.4,3864721,34.91273,-118.7239,41.2,30,1519797
F04,Winter16,F04_Winter16,Iridium,2016/01/29 01:30,NA,F,11,342528.3,3864681,34.91237,-118.7238,4,30,1519827
F04,Winter16,F04_Winter16,Iridium,2016/01/29 02:00,NA,F,11,342528.7,3864685,34.91241,-118.7238,12.4,29.99999999,1519857
F04,Winter16,F04_Winter16,Iridium,2016/01/29 02:30,NA,F,11,342537.3,3864694,34.91249,-118.7237,9.7,30,1519887
F04,Winter16,F04_Winter16,Iridium,2016/01/29 03:00,NA,F,11,342528.5,3864690,34.91245,-118.7238,18.5,30,1519917
F04,Winter16,F04_Winter16,Iridium,2016/01/29 03:30,NA,F,11,342542.6,3864702,34.91256,-118.7236,11.7,29.99999999,1519947
F04,Winter16,F04_Winter16,Iridium,2016/01/29 04:00,NA,F,11,342536.5,3864692,34.91247,-118.7237,5.1,30,1519977
F04,Winter16,F04_Winter16,Iridium,2016/01/29 04:30,NA,F,11,342537.6,3864687,34.91242,-118.7237,8.2,30,1520007
F04,Winter16,F04_Winter16,Iridium,2016/01/29 05:00,NA,F,11,342544.1,3864692,34.91247,-118.7236,3.4,29.99999999,1520037
F04,Winter16,F04_Winter16,Iridium,2016/01/29 05:30,NA,F,11,342542.6,3864689,34.91244,-118.7236,12.4,30,1520067
F04,Winter16,F04_Winter16,Iridium,2016/01/29 06:00,NA,F,11,342530.6,3864692,34.91247,-118.7237,641.3,30,1520097
F04,Winter16,F04_Winter16,Iridium,2016/01/29 06:30,NA,F,11,342456.4,3865329,34.9182,-118.7247,183.1,29.99999999,1520127
F04,Winter16,F04_Winter16,Iridium,2016/01/29 07:00,NA,F,11,342422.8,3865509,34.91981,-118.7251,407.3,30,1520157
F04,Winter16,F04_Winter16,Iridium,2016/01/29 07:30,NA,F,11,342273.7,3865888,34.92321,-118.7268,3,30,1520187
F04,Winter16,F04_Winter16,Iridium,2016/01/29 08:00,NA,F,11,342273.7,3865885,34.92318,-118.7268,8,29.99999999,1520217
F04,Winter16,F04_Winter16,Iridium,2016/01/29 08:30,NA,F,11,342273.8,3865893,34.92325,-118.7268,3.1,30,1520247
F04,Winter16,F04_Winter16,Iridium,2016/01/29 09:00,NA,F,11,342273.1,3865890,34.92322,-118.7268,4,30,1520277
F04,Winter16,F04_Winter16,Iridium,2016/01/29 09:30,NA,F,11,342273.2,3865886,34.92318,-118.7268,16.3,29.99999999,1520307
F04,Winter16,F04_Winter16,Iridium,2016/01/29 10:00,NA,F,11,342257.7,3865891,34.92323,-118.7269,18.2,30,1520337
F04,Winter16,F04_Winter16,Iridium,2016/01/29 10:30,NA,F,11,342270.4,3865904,34.92335,-118.7268,6.8,30,1520367
F04,Winter16,F04_Winter16,Iridium,2016/01/29 11:00,NA,F,11,342273.5,3865910,34.92341,-118.7268,17.3,29.99999999,1520397
F04,Winter16,F04_Winter16,Iridium,2016/01/29 11:30,NA,F,11,342270.4,3865893,34.92325,-118.7268,6.6,30,1520427
F04,Winter16,F04_Winter16,Iridium,2016/01/29 12:00,NA,F,11,342276.7,3865891,34.92324,-118.7267,3.9,30,1520457
F04,Winter16,F04_Winter16,Iridium,2016/01/29 12:30,NA,F,11,342273.3,3865889,34.92322,-118.7268,7.8,29.99999999,1520487
F04,Winter16,F04_Winter16,Iridium,2016/01/29 13:00,NA,F,11,342269.9,3865896,34.92328,-118.7268,5.6,30,1520517
F04,Winter16,F04_Winter16,Iridium,2016/01/29 13:30,NA,F,11,342266,3865892,34.92324,-118.7269,28.7,31,1520548
F04,Winter16,F04_Winter16,Iridium,2016/01/29 14:01,NA,F,11,342253.9,3865866,34.92301,-118.727,25.8,30,1520578
F04,Winter16,F04_Winter16,Iridium,2016/01/29 14:31,NA,F,11,342270.2,3865886,34.92319,-118.7268,29.8,29,1520607
F04,Winter16,F04_Winter16,Iridium,2016/01/29 15:00,NA,F,11,342284.8,3865912,34.92342,-118.7267,18.5,30,1520637
F04,Winter16,F04_Winter16,Iridium,2016/01/29 15:30,NA,F,11,342302.6,3865907,34.92338,-118.7265,5.1,29.99999999,1520667
F04,Winter16,F04_Winter16,Iridium,2016/01/29 16:00,NA,F,11,342301.4,3865912,34.92343,-118.7265,53.1,30,1520697
F04,Winter16,F04_Winter16,Iridium,2016/01/29 16:30,NA,F,11,342337.4,3865873,34.92309,-118.7261,7.5,30,1520727
F04,Winter16,F04_Winter16,Iridium,2016/01/29 17:00,NA,F,11,342341.9,3865867,34.92302,-118.726,117.8,29.99999999,1520757
F04,Winter16,F04_Winter16,Iridium,2016/01/29 17:30,NA,F,11,342258.3,3865784,34.92226,-118.7269,353,30,1520787
F04,Winter16,F04_Winter16,Iridium,2016/01/29 18:00,NA,F,11,342084,3865477,34.91947,-118.7288,3.7,30,1520817
F04,Winter16,F04_Winter16,Iridium,2016/01/29 18:30,NA,F,11,342080.3,3865477,34.91948,-118.7288,106.7,29.99999999,1520847
F04,Winter16,F04_Winter16,Iridium,2016/01/29 19:00,NA,F,11,342068.2,3865371,34.91852,-118.7289,708.1,30,1520877
F04,Winter16,F04_Winter16,Iridium,2016/01/29 19:30,NA,F,11,342028.2,3864664,34.91214,-118.7292,243.9,30,1520907
F04,Winter16,F04_Winter16,Iridium,2016/01/29 20:00,NA,F,11,342117.4,3864437,34.91011,-118.7282,207.6,29.99999999,1520937
F04,Winter16,F04_Winter16,Iridium,2016/01/29 20:30,NA,F,11,342297.6,3864334,34.90921,-118.7262,323.7,30,1520967
F04,Winter16,F04_Winter16,Iridium,2016/01/29 21:00,NA,F,11,342603.8,3864439,34.9102,-118.7229,42.2,30,1520997
F04,Winter16,F04_Winter16,Iridium,2016/01/29 21:30,NA,F,11,342593.8,3864480,34.91057,-118.723,217.4,29.99999999,1521027
F04,Winter16,F04_Winter16,Iridium,2016/01/29 22:00,NA,F,11,342545.7,3864692,34.91247,-118.7236,19.9,30,1521057
F04,Winter16,F04_Winter16,Iridium,2016/01/29 22:30,NA,F,11,342530.6,3864705,34.91258,-118.7237,12.7,30,1521087
F04,Winter16,F04_Winter16,Iridium,2016/01/29 23:00,NA,F,11,342534.8,3864693,34.91248,-118.7237,10.7,29.99999999,1521117
F04,Winter16,F04_Winter16,Iridium,2016/01/29 23:30,NA,F,11,342545.1,3864690,34.91245,-118.7236,9,30,1521147
F04,Winter16,F04_Winter16,Iridium,2016/01/30 00:00,NA,F,11,342545,3864699,34.91253,-118.7236,7.2,30,1521177
F04,Winter16,F04_Winter16,Iridium,2016/01/30 00:30,NA,F,11,342538.1,3864697,34.91252,-118.7237,24.6,29.99999999,1521207
F04,Winter16,F04_Winter16,Iridium,2016/01/30 01:00,NA,F,11,342513.5,3864698,34.91252,-118.7239,27.1,30,1521237
F04,Winter16,F04_Winter16,Iridium,2016/01/30 01:30,NA,F,11,342537.8,3864686,34.91242,-118.7237,9.3,30,1521267
F04,Winter16,F04_Winter16,Iridium,2016/01/30 02:00,NA,F,11,342533,3864694,34.91249,-118.7237,8.7,29.99999999,1521297
F04,Winter16,F04_Winter16,Iridium,2016/01/30 02:30,NA,F,11,342538.1,3864687,34.91243,-118.7237,14.6,30,1521327
F04,Winter16,F04_Winter16,Iridium,2016/01/30 03:00,NA,F,11,342542.1,3864701,34.91255,-118.7236,17.9,30,1521357
F04,Winter16,F04_Winter16,Iridium,2016/01/30 03:30,NA,F,11,342550.1,3864685,34.91241,-118.7235,30.6,29.99999999,1521387
F04,Winter16,F04_Winter16,Iridium,2016/01/30 04:00,NA,F,11,342524,3864701,34.91254,-118.7238,12.1,30,1521417
F04,Winter16,F04_Winter16,Iridium,2016/01/30 04:30,NA,F,11,342530.9,3864691,34.91246,-118.7237,8.2,30,1521447
F04,Winter16,F04_Winter16,Iridium,2016/01/30 05:00,NA,F,11,342535.1,3864684,34.9124,-118.7237,4.6,29.99999999,1521477
F04,Winter16,F04_Winter16,Iridium,2016/01/30 05:30,NA,F,11,342537.4,3864688,34.91243,-118.7237,748.5,30,1521507
F04,Winter16,F04_Winter16,Iridium,2016/01/30 06:00,NA,F,11,342727.3,3865412,34.91899,-118.7217,161.8,30,1521537
F04,Winter16,F04_Winter16,Iridium,2016/01/30 06:30,NA,F,11,342877.6,3865352,34.91847,-118.7201,9.8,29.99999999,1521567
F04,Winter16,F04_Winter16,Iridium,2016/01/30 07:00,NA,F,11,342884.4,3865345,34.91841,-118.72,6.4,30,1521597
F04,Winter16,F04_Winter16,Iridium,2016/01/30 07:30,NA,F,11,342882.1,3865339,34.91835,-118.72,9.3,30,1521627
F04,Winter16,F04_Winter16,Iridium,2016/01/30 08:00,NA,F,11,342879.8,3865348,34.91843,-118.72,7.2,29.99999999,1521657
F04,Winter16,F04_Winter16,Iridium,2016/01/30 08:30,NA,F,11,342875.8,3865354,34.91849,-118.7201,4.1,30,1521687
F04,Winter16,F04_Winter16,Iridium,2016/01/30 09:00,NA,F,11,342876.6,3865350,34.91846,-118.7201,0,30,1521717
F04,Winter16,F04_Winter16,Iridium,2016/01/30 09:30,NA,F,11,342876.6,3865350,34.91846,-118.7201,5.3,29.99999999,1521747
F04,Winter16,F04_Winter16,Iridium,2016/01/30 10:00,NA,F,11,342872.2,3865347,34.91842,-118.7201,5.4,30,1521777
F04,Winter16,F04_Winter16,Iridium,2016/01/30 10:30,NA,F,11,342875.8,3865343,34.91839,-118.7201,6.5,30,1521807
F04,Winter16,F04_Winter16,Iridium,2016/01/30 11:00,NA,F,11,342880.9,3865347,34.91843,-118.72,10,29.99999999,1521837
F04,Winter16,F04_Winter16,Iridium,2016/01/30 11:30,NA,F,11,342881.5,3865337,34.91833,-118.72,9.2,30,1521867
F04,Winter16,F04_Winter16,Iridium,2016/01/30 12:00,NA,F,11,342875.5,3865344,34.9184,-118.7201,4.1,30,1521897
F04,Winter16,F04_Winter16,Iridium,2016/01/30 12:30,NA,F,11,342872.7,3865347,34.91842,-118.7201,3.4,29.99999999,1521927
F04,Winter16,F04_Winter16,Iridium,2016/01/30 13:00,NA,F,11,342875.4,3865345,34.9184,-118.7201,3.1,30,1521957
F04,Winter16,F04_Winter16,Iridium,2016/01/30 13:30,NA,F,11,342878.3,3865344,34.9184,-118.7201,1,30,1521987
F04,Winter16,F04_Winter16,Iridium,2016/01/30 14:00,NA,F,11,342877.3,3865344,34.9184,-118.7201,2.4,29.99999999,1522017
F04,Winter16,F04_Winter16,Iridium,2016/01/30 14:30,NA,F,11,342876,3865342,34.91838,-118.7201,3.2,30,1522047
F04,Winter16,F04_Winter16,Iridium,2016/01/30 15:00,NA,F,11,342878.5,3865344,34.9184,-118.7201,4,30,1522077
F04,Winter16,F04_Winter16,Iridium,2016/01/30 15:30,NA,F,11,342875.8,3865341,34.91837,-118.7201,9.3,29.99999999,1522107
F04,Winter16,F04_Winter16,Iridium,2016/01/30 16:00,NA,F,11,342880.5,3865333,34.9183,-118.72,6.9,30,1522137
F04,Winter16,F04_Winter16,Iridium,2016/01/30 16:30,NA,F,11,342877.1,3865339,34.91835,-118.7201,14.3,30,1522167
F04,Winter16,F04_Winter16,Iridium,2016/01/30 17:00,NA,F,11,342884.9,3865351,34.91847,-118.72,370.6,29.99999999,1522197
F04,Winter16,F04_Winter16,Iridium,2016/01/30 17:30,NA,F,11,342518.1,3865404,34.91888,-118.724,428.6,30,1522227
F04,Winter16,F04_Winter16,Iridium,2016/01/30 18:00,NA,F,11,342097.4,3865486,34.91956,-118.7286,4.7,30,1522257
F04,Winter16,F04_Winter16,Iridium,2016/01/30 18:30,NA,F,11,342092.8,3865485,34.91955,-118.7287,15,29.99999999,1522287
F04,Winter16,F04_Winter16,Iridium,2016/01/30 19:00,NA,F,11,342087.5,3865471,34.91942,-118.7287,3.8,30,1522317
F04,Winter16,F04_Winter16,Iridium,2016/01/30 19:30,NA,F,11,342091.2,3865470,34.91941,-118.7287,13.4,30,1522347
F04,Winter16,F04_Winter16,Iridium,2016/01/30 20:00,NA,F,11,342088,3865483,34.91953,-118.7287,4.1,29.99999999,1522377
F04,Winter16,F04_Winter16,Iridium,2016/01/30 20:30,NA,F,11,342092.1,3865483,34.91953,-118.7287,5.3,30,1522407
F04,Winter16,F04_Winter16,Iridium,2016/01/30 21:00,NA,F,11,342097.4,3865483,34.91953,-118.7286,18.8,30,1522437
F04,Winter16,F04_Winter16,Iridium,2016/01/30 21:30,NA,F,11,342078.8,3865480,34.9195,-118.7288,11.7,29.99999999,1522467
F04,Winter16,F04_Winter16,Iridium,2016/01/30 22:00,NA,F,11,342082.7,3865469,34.9194,-118.7288,235.5,30,1522497
F04,Winter16,F04_Winter16,Iridium,2016/01/30 22:30,NA,F,11,342200.3,3865265,34.91758,-118.7275,460.3,30,1522527
F04,Winter16,F04_Winter16,Iridium,2016/01/30 23:00,NA,F,11,341949.5,3864879,34.91406,-118.7301,210.3,29.99999999,1522557
F04,Winter16,F04_Winter16,Iridium,2016/01/30 23:30,NA,F,11,341961.6,3864669,34.91217,-118.73,203,30,1522587
F04,Winter16,F04_Winter16,Iridium,2016/01/31 00:00,NA,F,11,341916.7,3864471,34.91038,-118.7304,414,30,1522617
F04,Winter16,F04_Winter16,Iridium,2016/01/31 00:30,NA,F,11,342305.9,3864612,34.91171,-118.7262,249.7,29.99999999,1522647
F04,Winter16,F04_Winter16,Iridium,2016/01/31 01:00,NA,F,11,342544.1,3864687,34.91243,-118.7236,7.9,30,1522677
F04,Winter16,F04_Winter16,Iridium,2016/01/31 01:30,NA,F,11,342540.5,3864694,34.91248,-118.7236,7.7,30,1522707
F04,Winter16,F04_Winter16,Iridium,2016/01/31 02:00,NA,F,11,342548.1,3864695,34.9125,-118.7235,10.5,29.99999999,1522737
F04,Winter16,F04_Winter16,Iridium,2016/01/31 02:30,NA,F,11,342538.9,3864690,34.91245,-118.7236,4.8,30,1522767
F04,Winter16,F04_Winter16,Iridium,2016/01/31 03:00,NA,F,11,342536.3,3864694,34.91249,-118.7237,1.1,30,1522797
F04,Winter16,F04_Winter16,Iridium,2016/01/31 03:30,NA,F,11,342535.2,3864694,34.91249,-118.7237,4.1,29.99999999,1522827
F04,Winter16,F04_Winter16,Iridium,2016/01/31 04:00,NA,F,11,342539.2,3864695,34.91249,-118.7236,3.2,30,1522857
F04,Winter16,F04_Winter16,Iridium,2016/01/31 04:30,NA,F,11,342538,3864692,34.91247,-118.7237,6.2,30,1522887
F04,Winter16,F04_Winter16,Iridium,2016/01/31 05:00,NA,F,11,342539.4,3864686,34.91241,-118.7236,3.4,29.99999999,1522917
F04,Winter16,F04_Winter16,Iridium,2016/01/31 05:30,NA,F,11,342537.7,3864683,34.91239,-118.7237,11.4,30,1522947
F04,Winter16,F04_Winter16,Iridium,2016/01/31 06:00,NA,F,11,342528,3864677,34.91233,-118.7238,10.1,30,1522977
F04,Winter16,F04_Winter16,Iridium,2016/01/31 06:30,NA,F,11,342523.5,3864686,34.91242,-118.7238,27.6,29.99999999,1523007
F04,Winter16,F04_Winter16,Iridium,2016/01/31 07:00,NA,F,11,342549.6,3864677,34.91233,-118.7235,7.9,30,1523037
F04,Winter16,F04_Winter16,Iridium,2016/01/31 07:30,NA,F,11,342544.5,3864683,34.91239,-118.7236,29.9,30,1523067
F04,Winter16,F04_Winter16,Iridium,2016/01/31 08:00,NA,F,11,342522.3,3864663,34.91221,-118.7238,41.9,29.99999999,1523097
F04,Winter16,F04_Winter16,Iridium,2016/01/31 08:30,NA,F,11,342537.5,3864702,34.91255,-118.7237,21.1,30,1523127
F04,Winter16,F04_Winter16,Iridium,2016/01/31 09:00,NA,F,11,342535.4,3864681,34.91237,-118.7237,11,30,1523157
F04,Winter16,F04_Winter16,Iridium,2016/01/31 09:30,NA,F,11,342535.6,3864692,34.91247,-118.7237,2.2,29.99999999,1523187
F04,Winter16,F04_Winter16,Iridium,2016/01/31 10:00,NA,F,11,342534.7,3864694,34.91249,-118.7237,20.1,30,1523217
F04,Winter16,F04_Winter16,Iridium,2016/01/31 10:30,NA,F,11,342536.2,3864714,34.91267,-118.7237,41,30,1523247
F04,Winter16,F04_Winter16,Iridium,2016/01/31 11:00,NA,F,11,342537.5,3864673,34.9123,-118.7237,17.1,29.99999999,1523277
F04,Winter16,F04_Winter16,Iridium,2016/01/31 11:30,NA,F,11,342538.9,3864690,34.91245,-118.7236,6.5,30,1523307
F04,Winter16,F04_Winter16,Iridium,2016/01/31 12:00,NA,F,11,342536.5,3864684,34.91239,-118.7237,12.1,30,1523337
